id,title,view,label
1321,"['arinda', 'ikon', 'pesona', 'batik', 'nusantara', 'sukses', 'usung', 'batik', 'dadaprejo', 'go', 'national']",358,standar
1322,"['hormat', 'ramadanumat', 'kristen', 'pujiharjo', 'tiada', 'bakti', 'bangun', 'rohani']",414,standar
1323,"['ajar', 'bakar', 'tunjung', 'plaza']",316,standar
1324,"['cerita', 'putar', 'balik', 'nomor', 'punggung', 'main', 'arema', 'fc']",348,standar
1325,"['jemput', 'bola', 'smartfren', 'luncur', 'program', 'motogp']",485,standar
1326,"['tahan', 'bos', 'sekolah', 'spi', 'timbang']",308,standar
1327,"['dana', 'rp', 'desa', 'kabupaten', 'malang', 'ganjal', 'syarat']",376,standar
1328,"['jaksa', 'kpk', 'tuding', 'gratifikasi', 'eddy', 'rumpoko', 'bantah', 'pinjam']",430,standar
1329,"['tahan', 'eddy', 'rumpoko', 'tuntut']",377,standar
1330,"['tinggal', 'korban', 'jadwal', 'uji', 'baik']",448,standar
1331,"['bri', 'dorong', 'lanjut', 'umkm', 'kelas', 'digitalisasi']",290,standar
1332,"['kabupaten', 'malang', 'guru', 'smp', 'swasta', 'lindung', 'program', 'bpjamsostek']",418,standar
1333,"['catat', 'tanggal', 'universitas', 'widyagama', 'gelar', 'vaksinasi', 'booster', 'massal']",170,kurang_populer
1334,"['cerita', 'rizky', 'dwi', 'febrianto', 'cepat', 'sembuh', 'cedera']",220,kurang_populer
1335,"['mirama', 'fashion', 'runway', 'tanda', 'luncur', 'coffee', 'cafe', 'grand', 'mercure', 'malang']",163,kurang_populer
1336,"['mendag', 'tegas', 'subsidi', 'minyak', 'goreng', 'curah', 'sasar', 'pasar']",150,kurang_populer
1337,"['wujud', 'smart', 'citytp', 'pkk', 'pemkot', 'malang', 'launching', 'sam', 'gepun', 'basa']",204,kurang_populer
1338,"['britama', 'fstvl', 'hadir', 'agam', 'hadiah', 'kendara', 'listrik', 'asli', 'indonesia']",276,kurang_populer
1339,"['mentas', 'sosok', 'panji', 'suroso', 'tanda', 'bangkit', 'seni', 'taman', 'krida', 'budaya']",243,kurang_populer
1340,"['edar', 'sabusabupedagang', 'buah', 'pasar', 'balen', 'ancam', 'penjara']",206,kurang_populer
1341,"['indonesia', 'singapura', 'erat', 'kerja', 'pariwisata', 'transisi', 'energi']",194,kurang_populer
1342,"['wali', 'kota', 'malang', 'resmi', 'rumah', 'restorative', 'justice', 'orooro', 'dowo']",321,kurang_populer
1343,"['tema', 'logo', 'resmi', 'hut', 'kota', 'malang', 'resmi', 'dilaunching']",347,kurang_populer
1344,"['pt', 'goto', 'gojek', 'tokopedia', 'tbk', 'umum', 'ipo', 'harga', 'saham', 'rp']",198,kurang_populer
1345,"['tuai', 'hasil', 'transformasi', 'digital', 'nilai', 'transaksi', 'bri', 'tumbuh']",282,kurang_populer
1346,"['bal', 'united', 'vs', 'arema', 'fc', 'laga', 'krusial', 'buru', 'juara', 'liga']",294,kurang_populer
1347,"['gercep', 'bpjamsostek', 'santun', 'tanggung', 'awat', 'korban', 'pltp', 'dieng']",289,kurang_populer
1348,"['digrojok', 'rp', 'jalan', 'area', 'gor', 'muluslus']",315,kurang_populer
1349,"['mendag', 'pantau', 'langsung', 'produksi', 'migor', 'distribusi', 'masyarakat']",311,kurang_populer
1350,"['perintah', 'ambil', 'selesai', 'air', 'asia', 'aiww']",247,kurang_populer
1351,"['kirim', 'uang', 'antarnegara', 'tukar', 'valas', 'beli', 'tiket', 'praktis', 'pakai', 'brimo']",290,kurang_populer
1352,"['ngebut', 'kota', 'mobil', 'ajar', 'tabrak', 'kendara', 'loncat', 'median']",314,kurang_populer
1353,"['warga', 'sungai', 'kutuk', 'bebas', 'limbah', 'rumah', 'tangga']",233,kurang_populer
1354,"['kota', 'batu', 'stok', 'vaksin', 'booster', 'habis', 'februari']",328,kurang_populer
1355,"['dandim', 'forpimda', 'damping', 'menko', 'pmk', 'tinjau', 'lokasi', 'ungsi', 'relokasi']",216,kurang_populer
1356,"['bootcamp', 'planet', 'umkm', 'ajang', 'efektif', 'hilir', 'produk', 'kampus', 'masyarakat']",322,kurang_populer
1357,"['sopir', 'truk', 'demo', 'tahan', 'revisi', 'odol']",205,kurang_populer
1358,"['doa', 'umkm', 'indonesia', 'bangkit', 'pandemi', 'airlangga', 'doa', 'ulama', 'sulsel']",172,kurang_populer
1359,"['perkara', 'sidang', 'notariskorban', 'tipu', 'kondotel', 'bluebells', 'pilih', 'damai']",340,kurang_populer
1360,"['wasapada', 'angka', 'celaka', 'jalan', 'raya']",199,kurang_populer
1361,"['airlangga', 'kunci', 'golkar', 'menang', 'mutlak', 'indonesia', 'timur', 'sulsel']",302,kurang_populer
1362,"['kota', 'malang', 'darurat', 'regulasi', 'center', 'of', 'halal', 'tourism']",221,kurang_populer
1363,"['perempuan', 'internasional', 'gojek', 'komitmen', 'cipta', 'ruang', 'publik', 'aman']",176,kurang_populer
1364,"['holding', 'ultra', 'mikro', 'bentuk', 'brigade', 'madani', 'sebar', 'daya', 'tumbuh']",326,kurang_populer
1365,"['realistis', 'arema', 'fc', 'alih', 'bidik', 'kompetisi', 'asia']",284,kurang_populer
1366,"['presiden', 'arema', 'fc', 'baik', 'performa', 'musim']",218,kurang_populer
1367,"['atas', 'macet', 'pemkot', 'serius', 'lebar', 'jalan', 'tunggulwulung']",315,kurang_populer
1368,"['anggar', 'awat', 'jalan', 'habis']",254,kurang_populer
1369,"['musik', 'nasional', 'wawali', 'kaji', 'gagas', 'wajib', 'ajar', 'kunjung', 'museum']",262,kurang_populer
1370,"['sidang', 'leceh', 'seksual', 'sekolah', 'spi', 'hakim', 'tolak', 'acara', 'saksi', 'korban']",201,kurang_populer
1371,"['hasil', 'survey', 'golkar', 'kuasa', 'sumatera', 'jawa', 'airlangga', 'capres', 'atas']",294,kurang_populer
1372,"['waspada', 'edar', 'ganja', 'sasar', 'usia', 'edar', 'kakap', 'bekuk']",263,kurang_populer
1373,"['kota', 'batu', 'nihil', 'jalan', 'kota', 'tinggal']",299,kurang_populer
1374,"['jalan', 'biang', 'macet', 'kota', 'status', 'tinggal']",252,kurang_populer
1375,"['duel', 'arema', 'fc', 'kontra', 'persib', 'warna', 'absen', 'main', 'kunci']",244,kurang_populer
1376,"['waspada', 'ribu', 'warga', 'lansia', 'komorbid']",199,kurang_populer
1377,"['tebing', 'tol', 'pandaanmalang', 'ambrol', 'jalur', 'tutup', 'pagi', 'normal']",254,kurang_populer
1378,"['obat', 'kecewa', 'batal', 'ptmsekolah', 'gelar', 'sosialisasi', 'wali', 'murid']",249,kurang_populer
1379,"['kecewa', 'layan', 'kantor', 'pdam', 'pakis']",288,kurang_populer
1380,"['airlangga', 'hai', 'pemuda', 'muhammaddiyah', 'kur', 'umkm', 'ayo', 'berwirausaha']",168,kurang_populer
1381,"['muncul', 'metaverse', 'bri', 'layan', 'perban', 'unik']",229,kurang_populer
1382,"['good', 'news', 'arah', 'jokowi', 'karantina', 'jemaah', 'umrah', 'ppln', 'hari']",258,kurang_populer
1383,"['catat', 'naik', 'harga', 'bahan', 'pangan', 'prediksi', 'april']",344,kurang_populer
1384,"['pekan', 'dibukarambu', 'jembatan', 'tunggulmas', 'hilang', 'pkl', 'liar', 'muncul']",222,kurang_populer
1385,"['korban', 'tabrak', 'lari', 'guru', 'madin', 'tewas']",186,kurang_populer
1386,"['konsumsi', 'listrik', 'warga', 'malang', 'tingkat', 'tanda', 'ekonomi', 'geliat']",153,kurang_populer
1387,"['antusiasme', 'cinta', 'sepak', 'bola', 'dorong', 'bangkit', 'umkm', 'bal']",178,kurang_populer
1388,"['aplikasi', 'familiar', 'layan', 'darurat', 'psc', 'nganggurnya']",235,kurang_populer
1389,"['tampung', 'total', 'kendara', 'konsep', 'kelola', 'parkir', 'mcc', 'tunggu', 'kaji']",198,kurang_populer
1390,"['wisata', 'boon', 'pring', 'kenal', 'konsep', 'hajat', 'tematik', 'nuansa', 'ekowisata']",204,kurang_populer
1391,"['buru', 'wisata', 'kota', 'batu', 'homestay', 'obral', 'diskon', 'baru', 'menu', 'kuliner']",342,kurang_populer
1392,"['langgan', 'arena', 'balap', 'liar', 'jalan', 'soehat', 'pasang', 'speed', 'trap']",293,kurang_populer
1393,"['pekan', 'sergio', 'silva', 'tambah', 'motivasi']",323,kurang_populer
1394,"['kuat', 'branding', 'wisata', 'budaya', 'disparta', 'gelar', 'tunjuk', 'wayang']",344,kurang_populer
1395,"['tip', 'lahan', 'tani', 'kota', 'malang', 'petan', 'sisa', 'persen']",342,kurang_populer
1396,"['kuat', 'sanitasi', 'tujuh', 'lurah', 'kota', 'malang', 'suntik', 'dana', 'pusat']",209,kurang_populer
1397,"['bisnis', 'wealth', 'management', 'bri', 'tumbuh', 'positif', 'januari']",219,kurang_populer
1398,"['kota', 'batu', 'sebar', 'omicron', 'varian', 'delta']",194,kurang_populer
1399,"['sebar', 'kabupaten', 'capai', 'angka', 'mati', 'rendah']",331,kurang_populer
1400,"['tryout', 'sbmptn', 'jawa', 'pos', 'radar', 'malang', 'primagama', 'ikut', 'ribu', 'ajar']",301,kurang_populer
1401,"['hormat', 'nyepi', 'arema', 'fc', 'pilih', 'libur', 'hari']",297,kurang_populer
1402,"['jalan', 'lubang', 'makan', 'korban']",159,kurang_populer
1403,"['rp', 'miliar', 'renovasi', 'wisata', 'mandi', 'songgoriti']",191,kurang_populer
1404,"['sekolah', 'ptm', 'ketua', 'mkks', 'smp', 'tegas']",210,kurang_populer
1405,"['airlangga', 'moga', 'kelola', 'sumber', 'daya', 'air', 'nasional', 'rasa', 'warga']",221,kurang_populer
1406,"['latih', 'arema', 'fc', 'bicara', 'juara']",176,kurang_populer
1407,"['manajemen', 'arema', 'fc', 'wait', 'and', 'see', 'sanksi', 'bagas', 'adi', 'nugroho']",221,kurang_populer
1408,"['orientasi', 'ramah', 'lingkung', 'kredit', 'bri', 'sektor', 'renewable', 'energy', 'tumbuh']",191,kurang_populer
1409,"['wisata', 'bromo', 'tutup']",174,kurang_populer
1410,"['geger', 'kabar', 'santri', 'lolos', 'culi']",275,kurang_populer
1411,"['jaga', 'momentum', 'tingkat', 'ekspor', 'kemendag', 'pacu', 'produk', 'daya', 'saing']",340,kurang_populer
1412,"['kota', 'batu', 'daftar', 'haji', 'turun', 'drastis']",167,kurang_populer
1413,"['jadwal', 'berangkat', 'buram', 'animo', 'daftar', 'haji']",166,kurang_populer
1414,"['gaji', 'guru', 'honorer', 'nekat', 'cari', 'tambah', 'tebang', 'tebu', 'ilegal']",344,kurang_populer
1415,"['jurus', 'hanif', 'sjahbandi', 'tahan', 'bugar', 'bri', 'liga']",268,kurang_populer
1416,"['airlangga', 'konflik', 'komitmen', 'eropa', 'kuat', 'sinergi', 'apresiasi']",273,kurang_populer
1417,"['habis', 'migordaging', 'harga', 'cabai']",322,kurang_populer
1418,"['gelar', 'rupst', 'bri', 'bagi', 'dividen', 'rp', 'triliun']",290,kurang_populer
1419,"['libur', 'stasiun', 'kota', 'malang', 'terminal', 'arjosari', 'sepi']",232,kurang_populer
1420,"['gandeng', 'prokids', 'club', 'indonesiakodim', 'gelar', 'vaksinasi', 'ribu', 'dosis', 'booster']",153,kurang_populer
1421,"['jaga', 'fokus', 'arema', 'fc', 'batal', 'rencana', 'libur', 'latih']",209,kurang_populer
1422,"['pemkab', 'malang', 'canang', 'bangun', 'puskesmas', 'modern']",232,kurang_populer
1423,"['bupati', 'sanusi', 'beber', 'pesan', 'presiden', 'jokowi']",270,kurang_populer
1424,"['duh', 'tuntas', 'migor', 'harga', 'daging', 'cabai', 'ikut', 'rangkak']",216,kurang_populer
1425,"['arema', 'fc', 'potensi', 'turun', 'peringkat']",295,kurang_populer
1426,"['jual', 'ori', 'capai', 'rp', 'triliun', 'bri', 'sukses', 'rangkul', 'ribu', 'investor']",318,kurang_populer
1427,"['jaga', 'aman', 'bumi', 'arema', 'polisi', 'gandeng', 'ulama']",216,kurang_populer
1428,"['ppkm', 'level', 'terap', 'tahu', 'langgar', 'prokes', 'langsung', 'bap']",235,kurang_populer
1429,"['arkeolog', 'telusur', 'jejak', 'situs', 'srigading']",164,kurang_populer
1430,"['hadap', 'ledak', 'anggur', 'pemkab', 'malang', 'bantu', 'cari', 'prakerja']",313,kurang_populer
1431,"['pandemi', 'malang', 'raya', 'anggur', 'pemda', 'laku']",287,kurang_populer
1432,"['kunjung', 'banda', 'aceh', 'mendag', 'pantau', 'kembang', 'harga', 'minyak', 'goreng']",202,kurang_populer
1433,"['rakor', 'migor', 'sumut', 'mendag', 'lutfi', 'laku', 'timbun', 'tindak']",329,kurang_populer
1434,"['cangkrukan', 'teras', 'rumah', 'tewas', 'disruduk', 'pikap']",177,kurang_populer
1435,"['tanggap', 'bencana', 'gempa', 'pasaman', 'barat', 'posko', 'bri', 'peduli', 'bantu', 'warga', 'dampak']",336,kurang_populer
1436,"['ratus', 'produsen', 'tempe', 'kabupaten', 'malang', 'mogok', 'produksi']",292,kurang_populer
1437,"['segar', 'dprd', 'kota', 'malang', 'rombak', 'susun', 'alat', 'lengkap', 'dewan']",239,kurang_populer
1438,"['persen', 'kerja', 'usia', 'produktif', 'getol', 'cair', 'jht', 'alas']",242,kurang_populer
1439,"['cedera', 'yudo', 'paksa', 'musim', 'cepat']",243,kurang_populer
1440,"['jaga', 'pola', 'makan', 'istirahat', 'jurus', 'jayus', 'hariono', 'fit']",165,kurang_populer
1441,"['pantau', 'migor', 'sumbar', 'mendag', 'distribusi', 'lancar', 'pasok', 'cukup']",265,kurang_populer
1442,"['perintah', 'pasti', 'penuh', 'bahan', 'pangan', 'operasi', 'pasar', 'pasar', 'murah']",294,kurang_populer
1443,"['airlangga', 'terima', 'aspirasi', 'panjang', 'jabat', 'jokowi', 'tani', 'sawit']",341,kurang_populer
1444,"['persib', 'panas', 'papan', 'eduardo']",243,kurang_populer
1445,"['polres', 'malang', 'pimpin', 'ajudan', 'kapolri']",324,kurang_populer
1446,"['paksa', 'absen', 'fortes', 'percaya', 'arema', 'fc', 'garang']",230,kurang_populer
1447,"['hadap', 'baya', 'arema', 'fc', 'perhati', 'khusus', 'sektor', 'sayap']",277,kurang_populer
1448,"['erick', 'thohir', 'daya', 'umkm', 'bri', 'lokomotif', 'ekonomi', 'prorakyat']",298,kurang_populer
1449,"['covid', 'kabupaten', 'malang', 'landai', 'kunci']",348,kurang_populer
1450,"['arema', 'fc', 'pilih', 'enjoy', 'geber', 'siap', 'hadap', 'baya']",216,kurang_populer
1451,"['lawan', 'baya', 'tangguh', 'lini', 'arema', 'fc', 'uji']",265,kurang_populer
1452,"['kendali', 'aktif', 'covid', 'akselerasi', 'vaksinasi', 'disiplin', 'prokes']",252,kurang_populer
1453,"['singo', 'edan', 'menang', 'lawan', 'bajul', 'ijo', 'mustahil']",337,kurang_populer
1454,"['uang', 'masjid', 'raib', 'gondol', 'maling']",202,kurang_populer
1455,"['duta', 'hijab', 'latih', 'jalan', 'catwalk', 'cantik']",286,kurang_populer
1456,"['proyeksi', 'tumbuh', 'jangka', 'buyback', 'bbri', 'sentimen', 'positif']",311,kurang_populer
1457,"['edukasi', 'mahasiswa', 'umm', 'sabet', 'medali', 'nasional', 'poster', 'cegah', 'covid']",176,kurang_populer
1458,"['hotel', 'hantam', 'gelombang', 'pandemi', 'jilid', 'okupansi', 'langsung', 'terjun', 'bebas']",289,kurang_populer
1459,"['investasi', 'jaring', 'xl', 'axiata', 'tingkat', 'customer', 'experience', 'digitalisasi']",155,kurang_populer
1460,"['telan', 'rp', 'film', 'tema', 'pandemi', 'karya', 'malvocs', 'sukses', 'angkat', 'citra', 'smk']",160,kurang_populer
1461,"['wuss', 'malam', 'rumah', 'timpa', 'pohon', 'akibat', 'angin', 'puyuh']",216,kurang_populer
1462,"['cidera', 'video', 'warna', 'afida', 'putri', 'pariwisata', 'nusantara']",229,kurang_populer
1463,"['customer', 'moladin', 'resmi', 'kantor', 'area', 'jatim', 'malang']",269,kurang_populer
1464,"['potensi', 'airlangga', 'bupati', 'gresik', 'bupati', 'tembaga']",266,kurang_populer
1465,"['kamis', 'smpn', 'resmi', 'siswa', 'daring']",281,kurang_populer
1466,"['pria', 'spesialis', 'copet', 'hibur']",186,kurang_populer
1467,"['membludak', 'pasien', 'covid', 'isoter', 'ijen', 'geser', 'skb']",160,kurang_populer
1468,"['kalah', 'madura', 'united', 'arema', 'fc', 'aman', 'puncak', 'klasemen']",193,kurang_populer
1469,"['stop', 'bullying', 'fokus', 'usul', 'musrenbang', 'tematik', 'anak']",276,kurang_populer
1470,"['fokus', 'digital', 'investor', 'millenial', 'wealth', 'management', 'bri', 'tingkat']",196,kurang_populer
1471,"['lombok', 'rekomendasi', 'hotel', 'cantik', 'lombok']",165,kurang_populer
1472,"['sertifikat', 'tanah', 'gratis', 'orang']",202,kurang_populer
1473,"['antisipasi', 'rs', 'lapang', 'ijen', 'penuh', 'rumah', 'isoter', 'skb', 'operasi']",224,kurang_populer
1474,"['laga', 'arema', 'fc', 'versus', 'madura', 'united', 'maju']",162,kurang_populer
1475,"['pulih', 'ekonomi', 'global', 'lanjut', 'presidensi', 'indonesia']",192,kurang_populer
1476,"['perdana', 'ratus', 'mitra', 'driver', 'malang', 'kursus', 'gratis', 'gopay']",276,kurang_populer
1477,"['eduardo', 'almeida', 'harga', 'latih', 'baik']",173,kurang_populer
1478,"['demo', 'protes', 'warna', 'sidang', 'perdana', 'leceh', 'seksual', 'sekolah', 'spi']",205,kurang_populer
1479,"['drainase', 'kota', 'kepanjen', 'masalah']",346,kurang_populer
1480,"['rampok', 'daihatsu', 'sigra', 'alumni', 'lapas', 'lowokwaru']",319,kurang_populer
1481,"['harga', 'kedelai', 'siapsiap', 'tempe', 'malang', 'langka', 'pasar']",325,kurang_populer
1482,"['tumbuh', 'ri', 'masuk', 'negara', 'dapat', 'tengah']",150,kurang_populer
1483,"['waspada', 'lur', 'januari', 'jenazah', 'covid', 'makam']",259,kurang_populer
1484,"['andal', 'konsumen', 'musim', 'hujan', 'gojek', 'bekal', 'mitra', 'jas', 'hujan']",216,kurang_populer
1485,"['pfi', 'malang', 'gelar', 'talk', 'show', 'bedah', 'buku', 'foto', 'trisnadi', 'marjan']",306,kurang_populer
1486,"['musim', 'arema', 'fc', 'momentum', 'juara']",234,kurang_populer
1487,"['rekor', 'balekambang', 'kunjung', 'ribu', 'wisatawan', 'hari']",245,kurang_populer
1488,"['unggul', 'sita', 'arema', 'fc', 'aman', 'puncak', 'klasemen', 'liga']",317,kurang_populer
1489,"['pertamina', 'grand', 'prix', 'of', 'indonesia', 'energi', 'berani', 'lesat']",332,kurang_populer
1490,"['final', 'duta', 'hijab', 'radar', 'malang', 'pilih', 'mayoritas', 'kenyang', 'alam']",306,kurang_populer
1491,"['komposisi', 'casa', 'tembus', 'biaya', 'dana', 'bri', 'efisien']",335,kurang_populer
1492,"['nikmat', 'internetan', 'bebas', 'worry', 'smartfren', 'unlimited', 'nonstop']",327,kurang_populer
1493,"['buybackjadi', 'cermin', 'optimisme', 'saham', 'bbri', 'proyeksi', 'sentuh', 'level', 'ribu']",213,kurang_populer
1494,"['lawan', 'sita', 'arema', 'fc', 'unbeaten']",289,kurang_populer
1495,"['ragam', 'jurus', 'kendali', 'omicorn', 'panjang', 'ppkm', 'vaksinasi', 'prokes']",188,kurang_populer
1496,"['rehab', 'pasar', 'bululawang', 'rp', 'juta', 'meter', 'persegi']",204,kurang_populer
1497,"['talenta', 'wirausaha', 'bsi', 'darat', 'malang', 'ajak', 'wirausaha', 'muda', 'kelas']",225,kurang_populer
1498,"['komitmen', 'perintah', 'lindung', 'kerja', 'jkp', 'jht']",327,kurang_populer
1499,"['layan', 'jiwa', 'pulang']",167,kurang_populer
1500,"['aman', 'tahta', 'liga', 'arema', 'fc', 'minimal', 'butuh', 'poin']",201,kurang_populer
1501,"['xenia', 'sruduk', 'motor', 'warung', 'kios', 'bruak', 'tewas', 'pasutri', 'pakisaji']",306,kurang_populer
1502,"['persen', 'covid', 'identifikasi', 'omicron']",162,kurang_populer
1503,"['viral', 'banjir', 'eks', 'tpa', 'lowokdoro', 'dewan', 'bukti', 'pemkot', 'perhati']",244,kurang_populer
1504,"['atlet', 'sepatu', 'roda', 'kabupaten', 'malang', 'target', 'medali', 'emas', 'porprov']",176,kurang_populer
1505,"['tinjau', 'produksi', 'kri', 'teluk', 'palu', 'airlangga', 'komitmen', 'dukung', 'industri', 'kapal']",242,kurang_populer
1506,"['daya', 'sahabat', 'bisnis', 'buahbuahan', 'tilep', 'rp', 'miliar']",184,kurang_populer
1507,"['bri', 'pacu', 'transformasi', 'digital', 'luas', 'jangkau', 'nasabah']",288,kurang_populer
1508,"['semangat', 'ajar', 'siswa', 'luring', 'daring', 'rendah']",221,kurang_populer
1509,"['alfarizi', 'dominasi', 'catat', 'minutes', 'play', 'arema', 'fc']",197,kurang_populer
1510,"['mazhab', 'jurnalisme']",166,kurang_populer
1511,"['pasok', 'via', 'ekspedisi', 'arak', 'bal', 'pesan', 'warga', 'dampit', 'digrebek', 'bea', 'cukai']",205,kurang_populer
1512,"['antisipasi', 'klaster', 'kampus', 'senin', 'ub', 'kuliah', 'daring']",307,kurang_populer
1513,"['jelang', 'tampil', 'turki', 'arema', 'fc', 'women', 'banyak', 'referensi', 'calon', 'lawan']",274,kurang_populer
1514,"['duet', 'erickkhofifah', 'rawan', 'berkah', 'prestasi', 'inovatif']",164,kurang_populer
1515,"['sidak', 'mal', 'kabaharkam', 'anggap', 'prokes', 'jalan']",171,kurang_populer
1516,"['pulih', 'global', 'kuat', 'tingkat', 'kolaborasi', 'world', 'bank']",232,kurang_populer
1517,"['siswa', 'sma', 'dempo', 'positif', 'covid']",310,kurang_populer
1518,"['reuni', 'kecilkecilan', 'fabiano', 'penggawa', 'persiraja']",314,kurang_populer
1519,"['produksi', 'minum', 'tangkal', 'covid']",291,kurang_populer
1520,"['tujuh', 'sma', 'kota', 'malang', 'sumbang', 'aktif', 'covid']",318,kurang_populer
1521,"['nakes', 'kontrak', 'kota', 'malang', 'jalan', 'tempat']",203,kurang_populer
1522,"['akselerasi', 'pulih', 'pariwisata', 'ekonomi', 'kreatif', 'sinergi', 'lintas', 'sektor']",159,kurang_populer
1523,"['benefit', 'dapat', 'simhae', 'korean', 'bbq', 'all', 'you', 'can', 'eat']",320,kurang_populer
1524,"['temu', 'fragmen', 'bentuk', 'kepala', 'lawang']",320,kurang_populer
1525,"['ijti', 'pengda', 'jatim', 'kejar', 'aktual', 'lupa', 'filter']",202,kurang_populer
1526,"['aji', 'malang', 'wajib', 'disiplin', 'verifikasi', 'patuh', 'kode', 'etik']",262,kurang_populer
1527,"['hpn', 'airlangga', 'pers', 'bantu', 'selamat', 'negeri', 'hoaks', 'pandemi']",238,kurang_populer
1528,"['pfi', 'malang', 'media', 'mainstream', 'pegang', 'fungsi', 'checker']",216,kurang_populer
1529,"['pwi', 'malang', 'raya', 'informasi', 'percaya', 'media', 'mainstream']",294,kurang_populer
1530,"['gubes', 'uin', 'maliki', 'bahas', 'etika', 'teknologi', 'cipta', 'sdm', 'unggul']",232,kurang_populer
1531,"['usaha', 'uu', 'ciptaker', 'jamin', 'pasti', 'iklim', 'usaha', 'reformasi', 'struktural']",181,kurang_populer
1532,"['bri', 'himbau', 'masyarakat', 'waspada', 'investasi', 'ilegal']",288,kurang_populer
1533,"['kemendag', 'dukung', 'presidensi', 'katalis', 'pulih', 'ekonomi', 'global']",239,kurang_populer
1534,"['perintah', 'dorong', 'bijak', 'turun', 'miskin', 'ekstrem', 'wilayah']",198,kurang_populer
1535,"['malang', 'landa', 'kali', 'bencana', 'alam']",334,kurang_populer
